Alk-N,Aspect,AP,Elevation,AK,TN,TP,Slope,SK,pH,PET,TMP,PRE,NDVI,AP/TP,AK/SK,PET/PRE,TN/TP,TN/Alk-N,Elevation/PET,TMP/PET,Elevation/TMP,SOM
64.44678846,98.525,12.34359172,939,143.6910784,0.33,0.615822314,18.139,778.7418364,8.1685,1117.8,10.625,475.6,1612,25.56105332,0.182859454,2.350294365,1.187799783,0.014305545,0.840042941,0.009505278,88.37647059,4.1
64.44678846,243.885,11.43,677,157.83,0.9,0.615822314,12.443,778.7418364,8.1685,1161,13.192,574.8,2211,25.56105332,0.182859454,2.019832985,1.187799783,0.014305545,0.583118002,0.011362618,51.3189812,17.64
64.44678846,147.599,8.96,1367,108.89,0.69,0.615822314,2.196,928.43,8.1685,1012,7.608,479.7,1519,25.56105332,0.117284017,2.109651866,1.187799783,0.014305545,1.350790514,0.007517787,179.679285,10.01
64.44678846,17.396,7.38,913,132.47,0.57,0.615822314,15.185,573.53,8.1685,1110,10.6,468.7,1354,25.56105332,0.230973096,2.368252614,1.187799783,0.014305545,0.822522523,0.00954955,86.13207547,11.61
64.44678846,128.201,9.73,1476,144.45,0.76,0.615822314,29.936,972.46,8.1685,959.4,7.008,478.7,1868,25.56105332,0.148540814,2.004177982,1.187799783,0.014305545,1.538461538,0.007304565,210.6164384,11.68
64.44678846,104.904,7.38,1068,141.15,0.61,0.615822314,14.131,638.33,8.1685,1079.6,10.208,476.8,1354,25.56105332,0.22112387,2.264261745,1.187799783,0.014305545,0.98925528,0.009455354,104.6238245,9.83
64.44678846,0,3.68,1204,86.01,0.58,0.615822314,0.927,692.4,8.1685,1070.9,8.067,467.7,1234,25.56105332,0.124220104,2.28971563,1.187799783,0.014305545,1.124287982,0.007532916,149.250031,8.13
64.44678846,314.354,5.88,1630,135.22,0.697,0.615822314,6.604,767.8,8.1685,903.3,5.175,486.6,1639,25.56105332,0.176113571,1.856350185,1.187799783,0.014305545,1.804494631,0.005728994,314.9758454,11.13
64.44678846,155.32,12.24,635,168.15,0.94,0.615822314,15.91,778.7418364,8.1685,1164.2,13.442,566.2,2110,25.56105332,0.182859454,2.0561639,1.187799783,0.014305545,0.545438928,0.011546126,47.23999405,20.14
64.44678846,170.376,3.42,1331,98.97,0.582,0.615822314,13.836,710,8.1685,1004.4,7.633,463.8,1717,25.56105332,0.139394366,2.165588616,1.187799783,0.014305545,1.325169255,0.007599562,174.3744268,8.89
64.44678846,193.106,12.32,1686,105.14,0.76,0.615822314,20.085,648.2,8.1685,942.5,5.442,475.6,1991,25.56105332,0.162203024,1.981707317,1.187799783,0.014305545,1.788859416,0.005774005,309.8125689,8.8
64.44678846,291.428,4.72,1187,90.55,0.583,0.615822314,2.537,635.8,8.1685,1067.8,8.108,457,1294,25.56105332,0.142419,2.33654267,1.187799783,0.014305545,1.111631392,0.007593182,146.3986186,9.28
64.44678846,345.768,8.79,1396,122.56,0.7,0.615822314,4.773,924.27,8.1685,1017.2,7.317,480.1,1708,25.56105332,0.132601945,2.118725266,1.187799783,0.014305545,1.372394809,0.007193276,190.7885746,11.15
64.44678846,166.236,9.31,531,146.53,0.83,0.615822314,4.764,778.7418364,8.1685,1188.1,13.725,562.9,2110,25.56105332,0.182859454,2.110676852,1.187799783,0.014305545,0.446932076,0.011552058,38.68852459,16.01
64.44678846,232.076,8.36,1458,92.22,0.73,0.615822314,3.015,648.6,8.1685,991,5.983,470.6,1048,25.56105332,0.142183164,2.105822354,1.187799783,0.014305545,1.471241171,0.006037336,243.6904563,8.42
64.44678846,270,4.64,1281,100.93,0.663,0.615822314,1.183,769.2,8.1685,1038.7,7.75,464.7,1274,25.56105332,0.131214249,2.235205509,1.187799783,0.014305545,1.23327236,0.00746125,165.2903226,10.54
64.44678846,0,14.4,808,136.97,0.7,0.615822314,0.927,529.12,8.1685,1162.6,11.392,458,1453,25.56105332,0.258863774,2.538427948,1.187799783,0.014305545,0.694993979,0.009798727,70.92696629,14.73
64.44678846,270,3.67,1181,102.73,0.582,0.615822314,2.361,657.4,8.1685,1040.9,8.075,447.6,1294,25.56105332,0.156267113,2.325513852,1.187799783,0.014305545,1.134595062,0.00775771,146.25387,9.41
64.44678846,39.889,10.58,832,144.51,0.53,0.615822314,3.622,576.81,8.1685,1135,11.317,464.6,1453,25.56105332,0.250533104,2.442961687,1.187799783,0.014305545,0.733039648,0.009970925,73.51771671,10.17
64.44678846,235.71,11.21,1587,84.23,0.79,0.615822314,11.372,667.9,8.1685,920.7,5.167,477.4,1048,25.56105332,0.126111693,1.928571429,1.187799783,0.014305545,1.723688498,0.005612034,307.1414747,9.09
64.44678846,128.091,3.21,1321,118.21,0.587,0.615822314,1.503,676,8.1685,1019.7,7.433,460.4,1593,25.56105332,0.174866864,2.214813206,1.187799783,0.014305545,1.295479062,0.007289399,177.720974,9.93
64.44678846,162.694,12.83,1802,120.84,0.75,0.615822314,32.102,699,8.1685,824.4,4.083,485.2,2166,25.56105332,0.172875536,1.699093157,1.187799783,0.014305545,2.18583212,0.004952693,441.3421504,8.74
64.44678846,180,8.82,469,161.4,0.73,0.615822314,11.884,778.7418364,8.1685,1181.1,14.05,562.8,2135,25.56105332,0.182859454,2.098614072,1.187799783,0.014305545,0.397087461,0.01189569,33.38078292,14.33
64.44678846,248.274,21.06,748,152.41,0.84,0.615822314,2.504,552,8.1685,1173.3,11.6,447.5,1084,25.56105332,0.276105072,2.621899441,1.187799783,0.014305545,0.637518111,0.009886645,64.48275862,16.89
64.44678846,222.513,11,430,175.34,0.8,0.615822314,19.36,778.7418364,8.1685,1185.6,14.45,576.6,2081,25.56105332,0.182859454,2.056191467,1.187799783,0.014305545,0.36268556,0.012187922,29.75778547,15.04
64.44678846,270,15.33,751,153.47,0.77,0.615822314,1.163,561.27,8.1685,1164,11.858,457.4,1084,25.56105332,0.273433463,2.54481854,1.187799783,0.014305545,0.645189003,0.010187285,63.33277112,15.15
64.44678846,331.215,8.92,1245,227.79,1.08,0.615822314,23.016,959.91,8.1685,1018.5,8.308,465.8,3135,25.56105332,0.237303497,2.186560756,1.187799783,0.014305545,1.222385862,0.008157094,149.8555609,18.76
64.44678846,291.748,9.21,760,143.4,0.38,0.615822314,4.994,561.87,8.1685,1163.3,11.783,466.9,1238,25.56105332,0.255219179,2.491539944,1.187799783,0.014305545,0.653313849,0.010128944,64.49970296,6.68
64.44678846,192.918,9.65,409,176.57,0.83,0.615822314,14.881,778.7418364,8.1685,1193.2,14.425,567.4,2081,25.56105332,0.182859454,2.102925626,1.187799783,0.014305545,0.342775729,0.01208934,28.35355286,17.01
64.44678846,160.052,9,1162,101.28,0.63,0.615822314,6.874,809.82,8.1685,1059.9,8.375,443.1,1666,25.56105332,0.125064829,2.392010833,1.187799783,0.014305545,1.096329842,0.007901689,138.7462687,8.98
64.44678846,314.631,12.34359172,773,143.6910784,0.29,0.615822314,25.821,778.7418364,8.1685,1126.4,10.95,469.4,1488,25.56105332,0.182859454,2.399659139,1.187799783,0.014305545,0.686257102,0.009721236,70.59360731,4.2
64.44678846,128.571,13.64,742,192.17,0.81,0.615822314,1.487,687.48,8.1685,1168.7,11.975,463.4,1084,25.56105332,0.279528132,2.522011221,1.187799783,0.014305545,0.634893471,0.010246428,61.96242171,16.93
64.44678846,0,18.19,735,188.17,0.82,0.615822314,0.927,625.84,8.1685,1175.5,11.883,456.7,1084,25.56105332,0.300667902,2.573899715,1.187799783,0.014305545,0.625265844,0.01010889,61.85306741,18.38
64.44678846,270,8.58,512,153.73,0.79,0.615822314,1.135,778.7418364,8.1685,1182.4,14.083,583.1,2135,25.56105332,0.182859454,2.027782542,1.187799783,0.014305545,0.433017591,0.011910521,36.35589008,15.29
64.44678846,205.501,7.41,1217,95.9,0.67,0.615822314,16.011,783.49,8.1685,1043.5,8.483,436.4,1343,25.56105332,0.122401052,2.391154904,1.187799783,0.014305545,1.166267369,0.008129372,143.4633974,10.04
64.44678846,165.831,10.16,1265,221.35,1,0.615822314,22.655,751.4,8.1685,997.5,8.417,463.2,3319,25.56105332,0.294583444,2.153497409,1.187799783,0.014305545,1.268170426,0.008438095,150.2910776,20.14
64.44678846,104.874,14.57,739,177,1.06,0.615822314,3.608,582.33,8.1685,1185.7,11.533,446.5,735,25.56105332,0.303951368,2.655543113,1.187799783,0.014305545,0.623260521,0.009726744,64.07699644,21.45
64.44678846,180,15.56,734,220.85,0.72,0.615822314,1.854,606.72,8.1685,1176.9,11.825,447.7,1454,25.56105332,0.364006461,2.628769265,1.187799783,0.014305545,0.62367236,0.010047583,62.07188161,14.34
64.44678846,337.343,16.71,735,156.86,0.95,0.615822314,6.008,778.7418364,8.1685,1139.6,11.642,458.5,960,25.56105332,0.182859454,2.485496183,1.187799783,0.014305545,0.644963145,0.010215865,63.13348222,23.7
64.44678846,168.066,10.8,1437,118.47,0.76,0.615822314,11.23,879.92,8.1685,1018,7.775,462.2,1860,25.56105332,0.13463724,2.202509736,1.187799783,0.014305545,1.411591356,0.007637525,184.8231511,11.32
64.44678846,238.092,12.34359172,1273,143.6910784,0.6,0.615822314,12.1,778.7418364,8.1685,1013.7,9.117,511.7,1989,25.56105332,0.182859454,1.98104358,1.187799783,0.014305545,1.2557956,0.008993785,139.629264,7.8
64.44678846,157.113,10.59,1361,149.12,0.8,0.615822314,14.765,886.54,8.1685,1047.3,8.258,462.4,1834,25.56105332,0.16820448,2.264922145,1.187799783,0.014305545,1.29953213,0.007885038,164.8098813,18.31
64.44678846,0,10.31,251,153.24,0.9,0.615822314,0.927,778.7418364,8.1685,1200.6,15.067,580.1,1376,25.56105332,0.182859454,2.069643165,1.187799783,0.014305545,0.209062136,0.012549559,16.65892348,14.83
64.44678846,173.346,11.3,593,174.09,0.86,0.615822314,18.893,778.7418364,8.1685,1157,13.308,585.7,2266,25.56105332,0.182859454,1.975414034,1.187799783,0.014305545,0.512532411,0.011502161,44.55966336,19.38
64.44678846,90,7.75,1203,100.3,0.58,0.615822314,20.318,824.76,8.1685,1015.7,8.317,445.9,1313,25.56105332,0.121611135,2.277864992,1.187799783,0.014305545,1.184404844,0.008188441,144.6435013,8.71
64.44678846,32.052,8.93,773,145.25,0.84,0.615822314,2.188,778.7418364,8.1685,1137.8,11.408,467.8,960,25.56105332,0.182859454,2.432235998,1.187799783,0.014305545,0.679381262,0.010026367,67.75946704,15.81
64.44678846,308.599,17.6,748,190.06,1.25,0.615822314,1.486,778.7418364,8.1685,1151.7,11.892,458.1,960,25.56105332,0.182859454,2.514079895,1.187799783,0.014305545,0.64947469,0.010325606,62.89942819,25.99
64.44678846,327.983,12.34359172,1015,143.6910784,0.41,0.615822314,6.535,778.7418364,8.1685,1107.3,10.267,494.8,2191,25.56105332,0.182859454,2.237873888,1.187799783,0.014305545,0.916644089,0.009272103,98.86042661,6.4
64.44678846,236.106,13.59,814,175.72,0.93,0.615822314,8.258,711.59,8.1685,1143.7,11.858,501.8,1674,25.56105332,0.246939951,2.279194898,1.187799783,0.014305545,0.711725103,0.010368104,68.64564007,16.86
64.44678846,327.932,19.37,744,186.63,1.57,0.615822314,2.188,778.7418364,8.1685,1152.7,11.725,449.6,1309,25.56105332,0.182859454,2.56383452,1.187799783,0.014305545,0.645441138,0.010171771,63.45415778,30.71
64.44678846,128.1,9.11,1212,118.37,0.59,0.615822314,4.5,778.7418364,8.1685,1034,7.983,436.9,1549,25.56105332,0.182859454,2.366674296,1.187799783,0.014305545,1.172147002,0.007720503,151.8226231,10.68
64.44678846,328.247,15.89,936,151.04,1.16,0.615822314,14.924,672.07,8.1685,1112.6,11.117,531.6,1526,25.56105332,0.224738495,2.092927013,1.187799783,0.014305545,0.841272695,0.009991911,84.19537645,13.36
64.44678846,319.75,10,1132,107.98,0.57,0.615822314,24.008,790.64,8.1685,1051.9,8.658,432.4,1897,25.56105332,0.136572903,2.432701203,1.187799783,0.014305545,1.076147923,0.00823082,130.7461307,8.37
64.44678846,153.274,13.62,862,201.78,0.8,0.615822314,5.178,773.97,8.1685,1127.3,10.883,447.1,1084,25.56105332,0.260707779,2.521359875,1.187799783,0.014305545,0.76465892,0.009654041,79.20610126,18.68
64.44678846,305.135,7.14,1271,180.38,0.87,0.615822314,12.682,884.28,8.1685,1034.3,8.817,454.6,2308,25.56105332,0.203985163,2.275186978,1.187799783,0.014305545,1.22885043,0.008524606,144.1533401,19.62
64.44678846,58.992,25.48,1500,48.75,0.59,0.615822314,17.444,297.59,8.1685,943.6,6.192,461.3,1990,25.56105332,0.163815988,2.04552352,1.187799783,0.014305545,1.589656634,0.006562103,242.248062,6.91
64.44678846,74.758,9.25,506,153.48,0.83,0.615822314,3.523,778.7418364,8.1685,1167.9,14.142,593.5,1890,25.56105332,0.182859454,1.967818029,1.187799783,0.014305545,0.433256272,0.012108913,35.77994626,15.55
64.44678846,147.761,8.84,894,116.53,0.98,0.615822314,19.008,906.14,8.1685,1055.5,10.017,438.4,2317,25.56105332,0.128600437,2.407618613,1.187799783,0.014305545,0.846991947,0.009490289,89.24827793,23.8
64.44678846,68.247,16.86,753,145.51,1.28,0.615822314,4.993,778.7418364,8.1685,1144.7,11.592,454.5,1309,25.56105332,0.182859454,2.518591859,1.187799783,0.014305545,0.657814274,0.010126671,64.95859213,23.94
64.44678846,308.591,15.66,756,130.25,1.02,0.615822314,2.971,778.7418364,8.1685,1144.7,11.592,454.5,1309,25.56105332,0.182859454,2.518591859,1.187799783,0.014305545,0.660435048,0.010126671,65.2173913,19.32
64.44678846,320.15,11.07,934,122.91,0.7,0.615822314,3.619,778.7418364,8.1685,1101,10.7,479.3,1235,25.56105332,0.182859454,2.297099937,1.187799783,0.014305545,0.848319709,0.009718438,87.28971963,13.22
64.44678846,150.599,13.1,857,145.32,0.93,0.615822314,11.552,625.4,8.1685,1146.4,11.308,509.1,1461,25.56105332,0.232363287,2.251816932,1.187799783,0.014305545,0.747557572,0.009863922,75.78705341,13.6
64.44678846,0,13.27,736,152.17,0.83,0.615822314,1.854,436.5,8.1685,1165.1,11.117,434.7,757,25.56105332,0.348613975,2.680239245,1.187799783,0.014305545,0.631705433,0.00954167,66.2049114,10.71
64.44678846,312.672,15.14,1222,157.3,1.38,0.615822314,22.098,779.19,8.1685,1008.7,9.85,609.7,3517,25.56105332,0.201876307,1.654420207,1.187799783,0.014305545,1.211460295,0.009765044,124.0609137,28.58
64.44678846,0,14.32,743,152.83,1.17,0.615822314,2.78,778.7418364,8.1685,1147.7,11.683,455.6,760,25.56105332,0.182859454,2.519095698,1.187799783,0.014305545,0.64738172,0.010179489,63.59667894,20.53
64.44678846,231.532,18.83,745,211.57,0.73,0.615822314,2.979,718.43,8.1685,1165.3,11.2,432.6,1171,25.56105332,0.294489373,2.693712436,1.187799783,0.014305545,0.639320347,0.009611259,66.51785714,28.13
64.44678846,144.708,14.87,907,137.33,0.84,0.615822314,15.518,643.73,8.1685,1142.3,11.117,527.6,1532,25.56105332,0.213334783,2.165087187,1.187799783,0.014305545,0.794012081,0.009732119,81.58675902,13.72
64.44678846,170.087,10.48,488,147.72,0.85,0.615822314,12.956,778.7418364,8.1685,1149,14.075,600.9,2337,25.56105332,0.182859454,1.912131802,1.187799783,0.014305545,0.424717145,0.012249782,34.6714032,17.22
64.44678846,111.653,15.7,762,190,0.83,0.615822314,2.512,717.15,8.1685,1133.2,11.217,447.2,1148,25.56105332,0.2649376,2.533989267,1.187799783,0.014305545,0.672432051,0.009898517,67.9326023,21.23
64.44678846,0,16.79,742,221.78,0.78,0.615822314,0,708.44,8.1685,1171.3,11.083,429.4,654,25.56105332,0.313054034,2.727759665,1.187799783,0.014305545,0.633484163,0.009462136,66.94938194,24.76
64.44678846,285.406,12.26,1577,95.25,0.58,0.615822314,20.083,667.23,8.1685,946.2,6.008,464,1965,25.56105332,0.142754373,2.039224138,1.187799783,0.014305545,1.666666667,0.006349609,262.4833555,6.92
64.44678846,180,9.43,1331,89.49,0.6,0.615822314,0.927,704.15,8.1685,989.2,6.95,441.9,1597,25.56105332,0.127089399,2.238515501,1.187799783,0.014305545,1.345531743,0.007025879,191.5107914,7.15
64.44678846,333.568,10.19,1074,148.52,1.09,0.615822314,19.877,708.21,8.1685,1040,9.692,531.3,2563,25.56105332,0.209711809,1.957462827,1.187799783,0.014305545,1.032692308,0.009319231,110.8130417,22.43
64.44678846,284.895,22.1,839,154.45,1.35,0.615822314,3.603,778.7418364,8.1685,1112.9,10.908,463.2,1515,25.56105332,0.182859454,2.402633851,1.187799783,0.014305545,0.753886243,0.00980142,76.91602494,25.14
64.44678846,0,6.73,1117,144.69,0.82,0.615822314,2.78,803.25,8.1685,1062.9,8.908,438.2,1724,25.56105332,0.180130719,2.425604747,1.187799783,0.014305545,1.050898485,0.008380845,125.3929053,18.59
64.44678846,43.51,11.14,1256,128.54,0.62,0.615822314,32.004,867.51,8.1685,1039.7,8.342,446.3,1797,25.56105332,0.148171203,2.329598924,1.187799783,0.014305545,1.208040781,0.008023468,150.563414,16.15
64.44678846,111.667,14.95,745,209.35,0.77,0.615822314,2.51,694.81,8.1685,1169.3,11.025,430.9,1171,25.56105332,0.301305393,2.71362265,1.187799783,0.014305545,0.637133328,0.009428718,67.57369615,29.33
64.44678846,0,10.31,742,163.29,0.91,0.615822314,3.705,474.27,8.1685,1156.6,11.133,436.2,874,25.56105332,0.344297552,2.651535993,1.187799783,0.014305545,0.641535535,0.009625627,66.64870206,13.73
64.44678846,205.436,9.08,1087,122.67,0.58,0.615822314,8.161,807.19,8.1685,1089.1,9.467,427.5,1611,25.56105332,0.151971655,2.547602339,1.187799783,0.014305545,0.998071802,0.008692498,114.8199007,15.44
64.44678846,270,18.21,763,175.44,0.92,0.615822314,1.169,754.72,8.1685,1147.5,11.125,436.2,1883,25.56105332,0.23245707,2.630674003,1.187799783,0.014305545,0.664923747,0.009694989,68.58426966,28.15
64.44678846,51.438,16.21,748,164.94,1.01,0.615822314,1.488,778.7418364,8.1685,1164.9,11.358,450.5,760,25.56105332,0.182859454,2.585793563,1.187799783,0.014305545,0.642115203,0.009750193,65.85666491,23.35
64.44678846,328.103,8.72,1413,154.31,1.27,0.615822314,14.946,737.07,8.1685,968.3,8.692,552.7,2637,25.56105332,0.209355963,1.751944997,1.187799783,0.014305545,1.459258494,0.008976557,162.5632766,25.33
64.44678846,239.011,10.45,1391,159.46,1,0.615822314,30.852,780.01,8.1685,1020,7.7,452.1,2313,25.56105332,0.204433276,2.256138023,1.187799783,0.014305545,1.36372549,0.00754902,180.6493506,16.81
64.44678846,349.731,9.37,1092,116.09,0.61,0.615822314,12.97,714.24,8.1685,1096.3,9.342,427,1639,25.56105332,0.162536402,2.567447307,1.187799783,0.014305545,0.996077716,0.00852139,116.8914579,17.06
64.44678846,213.741,24.22,1866,80.3,0.85,0.615822314,25.951,447.59,8.1685,742.5,2.608,490.3,2878,25.56105332,0.179405259,1.514378952,1.187799783,0.014305545,2.513131313,0.003512458,715.4907975,10.8
64.44678846,59.174,13.61,750,200.39,1.08,0.615822314,5.414,456.09,8.1685,1160.1,11.092,433.3,793,25.56105332,0.439365038,2.677359797,1.187799783,0.014305545,0.646495992,0.009561245,67.61630004,14.55
64.44678846,180,18.51,771,177.89,0.93,0.615822314,0.927,812.7,8.1685,1142.9,11.05,434.5,1476,25.56105332,0.218887658,2.630379747,1.187799783,0.014305545,0.674599703,0.009668387,69.77375566,18.67
64.44678846,136.417,9.17,1204,121.3,0.49,0.615822314,24.082,722.74,8.1685,1063.4,8.8,426.4,1639,25.56105332,0.167833522,2.493902439,1.187799783,0.014305545,1.132217416,0.008275343,136.8181818,13.23
64.44678846,231.546,14.91,749,214.13,0.77,0.615822314,1.491,725.23,8.1685,1167.2,11.117,430,782,25.56105332,0.295258056,2.714418605,1.187799783,0.014305545,0.641706648,0.009524503,67.37429163,29.72
64.44678846,32.53,8.39,1161,136,1.05,0.615822314,29.109,812.93,8.1685,997.2,10.167,586.4,3079,25.56105332,0.167296077,1.700545703,1.187799783,0.014305545,1.164259928,0.010195548,114.1929773,20.65
64.44678846,170.886,19.05,1688,86.23,0.77,0.615822314,21.478,547.69,8.1685,916.3,5.242,466.8,1784,25.56105332,0.157443079,1.96293916,1.187799783,0.014305545,1.842191422,0.005720834,322.0144983,9.43
64.44678846,64.667,10.44,1014,146.18,0.74,0.615822314,6.475,755.88,8.1685,1095.2,9.808,422.6,1720,25.56105332,0.193390485,2.591575958,1.187799783,0.014305545,0.925858291,0.008955442,103.3849918,18.23
64.44678846,292.597,10.36,1493,94.01,0.72,0.615822314,18.626,670.28,8.1685,962.6,5.667,457.3,1988,25.56105332,0.140254819,2.104963919,1.187799783,0.014305545,1.551007688,0.005887181,263.4550909,8.63
64.44678846,156.137,14.18,1045,136.61,0.85,0.615822314,13.918,628.22,8.1685,1070,10.275,543.2,2036,25.56105332,0.217455668,1.969808542,1.187799783,0.014305545,0.976635514,0.009602804,101.703163,14.06
64.44678846,248.849,12.32,1689,100.09,0.83,0.615822314,2.569,632.01,8.1685,883.3,4.225,479.7,1395,25.56105332,0.158367747,1.841359183,1.187799783,0.014305545,1.912147628,0.004783199,399.7633136,14.19
64.44678846,258.504,10.81,935,168,1.22,0.615822314,4.643,775.68,8.1685,1110.9,11.583,601.8,1897,25.56105332,0.216584158,1.845962114,1.187799783,0.014305545,0.841659915,0.010426681,80.72174739,22.48
64.44678846,270,15.14,753,130.42,1.11,0.615822314,1.169,839.81,8.1685,1155.8,10.975,430.3,782,25.56105332,0.155297031,2.686033,1.187799783,0.014305545,0.651496799,0.009495587,68.61047836,22.02
64.44678846,270,13.74,746,202.61,0.77,0.615822314,1.167,668.04,8.1685,1174.4,11.025,431.1,904,25.56105332,0.303290222,2.724193923,1.187799783,0.014305545,0.635217984,0.009387772,67.66439909,23.92
64.44678846,319.973,14.72,747,228.02,0.75,0.615822314,3.629,715.45,8.1685,1160.3,10.983,426.4,782,25.56105332,0.318708505,2.721153846,1.187799783,0.014305545,0.643799017,0.009465655,68.01420377,22.27
64.44678846,317.962,8.41,1106,136.12,0.69,0.615822314,16.969,729.6,8.1685,1073,9.992,437.6,2001,25.56105332,0.186567982,2.452010969,1.187799783,0.014305545,1.030754893,0.009312209,110.6885508,13.98
64.44678846,180,14.23,743,195.29,1.06,0.615822314,0.927,499.65,8.1685,1164.4,11.408,441.8,884,25.56105332,0.390853598,2.635581711,1.187799783,0.014305545,0.638096874,0.009797321,65.12973352,17.67
64.44678846,63.698,8.17,1565,142.6,0.48,0.615822314,10.352,795.99,8.1685,941.6,7.142,461.3,2546,25.56105332,0.179147979,2.041187947,1.187799783,0.014305545,1.662064571,0.007584962,219.1262952,13.6
64.44678846,128.405,13.4,771,166.9,0.87,0.615822314,1.493,744.03,8.1685,1144.7,11.092,435.6,1476,25.56105332,0.224318912,2.627869605,1.187799783,0.014305545,0.673538918,0.009689875,69.50955644,20.42
64.44678846,51.732,9.94,986,115.16,0.79,0.615822314,1.497,749.35,8.1685,1096.4,9.792,420.2,1639,25.56105332,0.153679856,2.609233698,1.187799783,0.014305545,0.899306822,0.008931047,100.6944444,17.69
64.44678846,0,15.88,1286,175.93,1.48,0.615822314,37.265,778.7418364,8.1685,937.7,9.292,671.1,3127,25.56105332,0.182859454,1.397258233,1.187799783,0.014305545,1.371440759,0.009909353,138.3986225,13.64
64.44678846,270,16.64,754,215.13,1.05,0.615822314,1.164,497.82,8.1685,1164.3,11.433,446.3,857,25.56105332,0.432144148,2.60878333,1.187799783,0.014305545,0.647599416,0.009819634,65.94944459,15.43
64.44678846,113.014,12.17,1045,117.46,0.7,0.615822314,16.164,723.99,8.1685,1085.1,9.592,415.5,1483,25.56105332,0.16223981,2.611552347,1.187799783,0.014305545,0.963044881,0.008839738,108.9449541,16.28
64.44678846,162.891,12.65,871,155.6,1.19,0.615822314,3.876,784.09,8.1685,1083.4,11.5,593.7,2790,25.56105332,0.198446607,1.824827354,1.187799783,0.014305545,0.803950526,0.010614731,75.73913043,19.86
64.44678846,90,17.67,750,194.85,0.99,0.615822314,1.165,574.76,8.1685,1167.8,11.217,442.3,857,25.56105332,0.339011065,2.640289396,1.187799783,0.014305545,0.642233259,0.009605241,66.86279754,15.28
64.44678846,327.636,14.16,977,154.69,0.66,0.615822314,2.195,883.78,8.1685,1092,9.717,412.2,1713,25.56105332,0.175032248,2.649199418,1.187799783,0.014305545,0.894688645,0.008898352,100.5454358,12.53
64.44678846,185.561,12.41,1192,155.86,0.71,0.615822314,22.922,812.74,8.1685,1056.5,8.55,435,1866,25.56105332,0.191771046,2.428735632,1.187799783,0.014305545,1.128253668,0.008092759,139.4152047,15.07
64.44678846,20.613,14.82,895,134.69,1.09,0.615822314,9.812,440.44,8.1685,1114.8,10.808,472.2,810,25.56105332,0.305807829,2.360864041,1.187799783,0.014305545,0.802834589,0.009695013,82.80903035,19.26
64.44678846,0,18.35,750,217.68,0.78,0.615822314,1.854,745.83,8.1685,1165.6,11,430.8,1865,25.56105332,0.291862757,2.705663881,1.187799783,0.014305545,0.643445436,0.0094372,68.18181818,26.06
64.44678846,200.249,11.24,891,152.8,1.19,0.615822314,9.789,723.9,8.1685,1108,11.8,602,2680,25.56105332,0.211078878,1.840531561,1.187799783,0.014305545,0.804151625,0.010649819,75.50847458,19.58
64.44678846,212.246,11.45,759,157.05,1.13,0.615822314,2.192,771.92,8.1685,1142.2,11.133,423.3,1178,25.56105332,0.203453726,2.698322703,1.187799783,0.014305545,0.664507092,0.00974698,68.17569388,21.89
64.44678846,20.138,18.25,1762,94.98,0.59,0.615822314,13.571,531.21,8.1685,899.7,4.542,473.5,1860,25.56105332,0.178799345,1.900105597,1.187799783,0.014305545,1.958430588,0.005048349,387.9348305,6.94
64.44678846,180,9.597,1531,104.896,0.715,0.615822314,4.627,778.7418364,8.1685,915.3,5.7,458.9,1387,25.56105332,0.182859454,1.99455219,1.187799783,0.014305545,1.672675625,0.006227466,268.5964912,9.27
64.44678846,21.576,17.25,1698,78.48,0.73,0.615822314,12.751,510.51,8.1685,903.5,5.208,470.8,1868,25.56105332,0.153728624,1.919073917,1.187799783,0.014305545,1.879358052,0.00576425,326.0368664,9.22
64.44678846,284.876,16.58,773,166.82,0.93,0.615822314,3.608,493.03,8.1685,1150,11.15,455,810,25.56105332,0.338356692,2.527472527,1.187799783,0.014305545,0.672173913,0.009695652,69.32735426,12.7
64.44678846,231.559,14.23,751,209.95,0.79,0.615822314,2.981,735.12,8.1685,1154.7,10.908,423.5,1243,25.56105332,0.28559963,2.726564345,1.187799783,0.014305545,0.650385381,0.00944661,68.84855152,20.59
64.44678846,231.735,10.16,961,122.71,0.63,0.615822314,7.446,783.98,8.1685,1090.3,9.708,404,1483,25.56105332,0.15652185,2.698762376,1.187799783,0.014305545,0.881408787,0.008903971,98.99052328,16.62
64.44678846,297.998,12.86,913,147.36,1.02,0.615822314,3.945,418.98,8.1685,1114.1,10.575,474,810,25.56105332,0.351711299,2.350421941,1.187799783,0.014305545,0.819495557,0.009491967,86.3356974,15.88
64.44678846,209.816,13.11,807,211.57,1.46,0.615822314,15.635,778.7418364,8.1685,1145.7,12.342,606.2,2723,25.56105332,0.182859454,1.889970307,1.187799783,0.014305545,0.704372872,0.010772454,65.38648517,11.11
64.44678846,180,13.5,805,230.82,1.3,0.615822314,0.927,778.7418364,8.1685,1133.9,12.25,611.2,2003,25.56105332,0.182859454,1.85520288,1.187799783,0.014305545,0.709939148,0.010803422,65.71428571,4.67
64.44678846,316.146,15.57,1753,83.3,0.78,0.615822314,24.179,556.71,8.1685,865.5,4.65,465.5,1708,25.56105332,0.149629071,1.859291085,1.187799783,0.014305545,2.025418833,0.005372617,376.9892473,9.21
